"";"."
"1";"AQUI PRECISA DE UMA SALA PARA AGENTE QUE V. D FORA DISCANSAR IDOSO QUE VEM DE FORA"
"2";"É PRECISO ALINHAR INFORMAÇOES COM OS FUNCIONÁRIOS QUE CUIDAM DA SEGURANÇA OU MESMO OS ATENDENTES QUANDO SE REFERE A INFORMAÇOES. FALTA BOA VONTADE EM ATENDER.QUANDO PRECISAMOS DA SALA DE VACINA / PROCEDIMENTOS SE NAO TEM NINGUEM LÁ.NAO DEIXAM A GENTE ENTRAR E NEM CHAMAM AS FUNCIONARIAS."
"3";"EU SO QUERIA QUE OS ATENDENTES TRABALHASSEM NO LUGAR DE FICAR NO ZAP. OK."
"4";"ATENDIMENTO SALA DE PROCEDIMENTOS PRECÁRIO.FUNCIONA APENAS 1 DIAS NA SEMANA. NO PERÍODO DA MANHA. NAO TEM CONDIÇOES DE ATENDER TODAS AS NECESSIDADES. TEMPO DE ESPERA MUITO GRANDE"
"5";"O QUE FALTA NESTE HOSPITAL É SOMENTE UM LOCAL AFASTADO DOS APARTAMENTOS PARA OS FUMANTES OU SEJA UM FUMODRO AFASTADO DOS LEITOS DOS PACIENTES.TEM PESSOAS FUMANDO PERTO DAS ENFERMARIAS PREJUDICANDO OS PACIENTES, ESTES FICAM FALTA DE AR."
"6";"E TENHO RECLAMAÇOES: VITAMINAS DE FRUTA QUE FOI SERVIDA AO PACIENTE ESTRAGADA ""AZEDA"" E A QUESTAO DOS INSETOS VISÍVELMENTE VISTOS NA INFERMARIA, COMO FORMIGAS E BARATAS. OBRIGADA!"
"7";"ACHO QUE DEVERIA SER MAIS RÁPIDO PRA ATENDER AS PESSOAS. E PERIGOSO OS PACIENTES SAIREM DO HOSPITAL DE NOITE QUEM PEGA ONIBUS E MUITO PERIGOSO."
"8";"CHEGUEI AS 03 HORAS E JÁ É 10:30 DA NOITE E NAO FUI CHAMADO."
"9";"O RUIM DESSE HOSPITAL E A COMIDA"
"10";"HORRIVEL TEMPO DE ESPERA! ESPEREI MAIS DE 8HS PARA ATENDIMENTO E RESULTADO DE EXAMES. TEMPO DE ESPERA? PÉSSIMO!!!"
"11";"GOSTARIA QUE ESTIVESSE UM CONSULTORIO ODONTOLOGICO QUE FIZESSE TODO TIPO DE TRATAMENTO BUCAL. OBRIGADA"
"12";"NAO GOSTO DO ATENDIMENTO DA D.LARISSA, ELA MAL FALA COM O PACIENTE SÓ FICA NO ZAP. OU CONVERSANDO C/OUTRA PESSOA QUE ESTIVER COM ELA. SAUDADES DD.NELMA"
"13";"FUNCIONARIOS DEVERIAM APRENDER COM O CLEITON P/ATENDEREM ASSIM TRATARIAM MELHOR AS PESSOAS.SORRIEM MAIS P/ALEGRAR A DOR DO OUTRO."
"14";"ATENDIMENTO REGULAR POR PESOAS"
"15";"POR INCRIVEL QUE PAREÇA HOJE FOI OTIMO.(CREIO EU POR TER QUE ME DAR ESSE PAPEL AVALIAR. DE OUTRAZ VEZES FOI MAU HUMORADO E ATENDEU MAU) (CLEITON)"
"16";"NEM UM MA"
"17";"NENHUM"
"18";"PODERIA TER COMO CONFIRMAR A CONSULTA PELO TELEFONE"
