"";"."
"1";"OS FUNCIONÁRIOS DO HDT ESTÁ DE PARABENS A 4 ANOS, QUE FAÇO TRATAMENTO AQUI E O ATENDIMENTO E SUPER.DINAMICO E ATENCIOZO A FUNCIONARIA ELI ESTÁ DE PARABÉNS POR ATENDER OS PACIENTES COM CLAREZA NAS PALAVRAS."
"2";"ELI, EXTREMAMENTE PRESTATIVA, SOLÍCITA E PRONTA P/AJUDAR OS PACIENTES A RESOLVER SEUS PROBLEMAS"
"3";"ELY"
"4";"ELI EXCELENTE ATENDIMENTO. ELI É UMA ÓTIMA PROFISSIONAL"
"5";"MIM SINTO EM CASA"
"6";"MUITO BOM O ANTEDIMENTO EM ESPECIAL A PROFISSIONAL (ELI) TO DE PARABÉNS"
"7";"PARABÉNS A DRA. MARISA P/ ADMINISTRAÇAO. MELHOROU BASTANTE O TRATAMENTO MÉDICO E FUNCIONARIOS PARA COM O CLIENTE. NA RECEPÇAO OS ATENDENTES ESTAO ATENDENDO C/MAIS ATENÇAO, PRESTANDO AS INFORMAÇOES PRECISAS, FALANDO UM BOM DIA, ISSO E MTO IMPORTANTE, A GENTE SE SENTIR ACOLHIDA"
"8";"AGRADECER AO do GABRIEL KNORTS PELO SEU EMPENHO E DEDICAÇAO Da MIRLEI GALVAO PELA ATENÇAO E CUIDADO DaDANIELLA PELO SEU PROFISSIONALISMO"
"9";"PARABÉNS OTIMO ATENDIMENTO CONTINUE ASSIM (CLEITON)"
"10";"OTIMO PROFISSIONAL (CLEITON)"
"11";"QUERO AGRADECER TODOS OS ATENDENTE E A DR;GISELE POR ME ATENDEREM SEMPRE COM CARINHO E RESPEITO FICO MUITO FELIZ PELO ATENDIMENTO DO HOSPITAL"
"12";"ACHEI MUITO BOM O ATENDIMENTO DO CLEITO NOTA 10"
"13";"ENQUANTO OS MEDICOS SAO BON."
"14";"MUITO ATENCIOSO (CLEITON)"
"15";"NAO TENHO NADA PARA RECLAMAR SOU PACIENTE AQUI FAÇO TRATAMENTO 2008 SOU MUITO FELIZ COM TODA ENQUIPE GRACAS A DEUS OBRIGADA POR TUDO"
"16";"PARABENS"
"17";"ÓTIMO CONTINUE ASSIM"
"18";"NADA A RECLAMAR EU ACHO QUE O ATENDIMENTO DO HDT E ÓTIMO PRAMIM E O MELHOR HOSPITAL EM ATENDIMENTO EM GOIÂNIA FIQUEI INTERNADA COM LEPTOSPIROS ABAIXO DE DEUS TO VIVA PELO BOM ATENDIMENTO QUE FOI RAPIDO. OBRIGADA"
"19";"MUITO BEM ATENDIDO E CONSULTADO"
"20";"MUITO BOM"
"21";"TOM 13 ANOS QUE TRATO AQUI, SÓ TENHO Q/ AGRADECER A DEUS E A TODOS PELO O TRATAMENTO, Q/ DEUS DE CADA DIA MAIS SABEDORIA, PORQUE TRABALHAR COM PESSOAS É A COISA MAIS DÍFICIL Q/ EXISTE. OBRIGADA"
"22";"NAO TENHO QUE RECLAMAR SOU MUITO BEM ATENDIDA"
"23";"MUITO BOM OTIMO"
"24";"OTIMO"
"25";"OTIMA ( MARIA DE FATIMA)"
"26";"ATENDIMENTO NA RECEPÇAO COM A ATENDETE NARA FOI UM SOSESO MUITO BOM"
"27";"ATENDIMENTO MUITO MARAVILHOSO DE BOM NAO TEM RECLAMAÇAO NENHUM, CADA VEZ MELHOR"
