"";"."
"1";"ESTE HOSPITAL ESTÁ DE PARABÉNS, PELOS ÓTIMOS PROFISSIONAIS MEDICOS, AGRADEÇO MUITO A DEUS POR MEU FILHO TER SIDO ENCAMINHADO PARA CÁ E AGRADEÇO AOS MÉDICOS E ENFERMEIRAS OBRIGADO"
"2";"BOM"
"3";"SOU PACIENTE DESDE 97 AGRADEÇO A DEUS TODOS OS DIAS PELO ATENDIMENTO QUE TIVE NESTA UNIDADE QUE DEUS ABENÇOE TODOS OS MEDICOS E FUNCIONARIOS PELO ATENDIMENTO CARINHO  COM NÓZ PACIENTES OBG"
"4";"MUITO BOM TUDO BEM ORGANIZADO EU NAO SOU PACIENTE MÁS VENHO COM FREQUENCIA POIS MEU FILHO QUE CONSULTA AQUI EU SÓ SOU ACOMPANHANTE. EUJANIO MOREIRA DA SILVA"
"5";"MUITO EDUCADA ,GENTIL A ALINE DA RECEPÇAO. E A DOTORA ANA PAULA"
"6";"MUITO BOM O ATENDIMENTO OS FUNCIONÁRIO EDUCADO TANTO FAZ DO HOSPITAL COM DA PRESTADORA DE LIMPEZA E SEGURANÇA E O HOSPITAL MUITO LIMPO.PARABENS"
"7";"NAO TENHO O QUE RECLAMA NAO SEMPRE FUI MUITO BEM ATENDIDO MUITO OBRIGADO"
"8";"NENHUMA TODAS ÓTIMO"
"9";"ATENDIMENTO SUPER ÓTIMO PELA RECEPÇAO E PELO ATENDENTE CLEITON"
"10";"ÓTIMO"
"11";"A ATENDENTE ELY GOMES NOS ATENDEU COM MUITO CARINHO E ATENÇAO"
"12";"ATENDIMENTO ÓTIMO ATENDIMENTO DA MEDICA OTIMO"
"13";"POR FAVOR CONTINUA ASSIM VOÇES SAO PERFEITOS NAO É A LUCIA TODOS VOÇES"
